sku,asin,fnsku,name,category,product_category,sub_category,moq,lead_time_days,cogs,units_per_box,dimensions,weight_kg,cbm,is_active,amazon_active,noon_active,country,saddl_id
008621-BF05,B01AJVBZJO,X001RHJNV5,Raymond Home Bath Towel 150x75x60 Cm 008621-Bf05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
008621-BF05New,B0CGN8VM6F,X001UXDUHJ,"Raymond Home Bath Towel - for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial 440 GSM Yarn Dyed Pure Cotton (75x150 cm) Towel - Red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
008621-BF06,B01AJVBRXI,X001RAXYO9,Raymond Home Bath Towel 150x75x60 Cm 008621-Bf06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
008621-BF06New,B0CGN8DY39,X001UXIBVJ,"Raymond Home Bath Towel - for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial 440 GSM Yarn Dyed Pure Cotton (75x150 cm) Towel - Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009355-BF01,B0CZHX1W4P,X001ZWRE9P,Raymond Home King Flat Sheet Bedsheet 300 Thread Count Luxirious Mercerised 100% Cotton Bedding Solid Pre Shrunk Sateen Stripe Finish Bed Linen with 2 Pillow Case - White (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009355-BF02,B0BVMX13ZP,X001RAT03N,Raymond Home King Flat Sheet 274x274x160 Cm 009355-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009355-BF02New,B0CFY9K4QZ,X001UXIBWD,"Raymond Home King Flat Sheet Super Soft 300 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Ivory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009355-BF04,B0CZ5LFMX8,X001ZWRFQ7,Raymond Home King Flat Sheet Bedsheet 300 Thread Count Luxirious Mercerised 100% Cotton Bedding Solid Pre Shrunk Sateen Stripe Finish Bed Linen with 2 Pillow Case - Light Pink (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009355-BF05,B0BVMYCQYQ,X001RAT02T,Raymond Home King Flat Sheet 274x274x160 Cm 009355-Bf05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009355-BF05New,B0CFY7W2QH,X001UXG3MD,"Raymond Home King Flat Sheet Super Soft 300 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Grey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009355-BF07,B0CZ58ZXGG,X001ZX02WF,Raymond Home King Flat Sheet Bedsheet 300 Thread Count Luxirious Mercerised 100% Cotton Bedding Solid Pre Shrunk Sateen Stripe Finish Bed Linen with 2 Pillow Case - Grey (274 * 274 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009355-BF08,B0BVMXY4HN,X001RAXYOJ,Raymond Home King Flat Sheet 274x274x160 Cm 009355-Bf08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009355-BF08New,B0CFYCHZ9B,X001UXIBVT,"Raymond Home King Flat Sheet Super Soft 300 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Navy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009355-BF09,B0BVMXYVDL,X001RAT033,Raymond Home King Flat Sheet 274x274x160 Cm 009355-Bf09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009355-BF09New,B0CFYD1R4X,X001UXG1V1,"Raymond Home King Flat Sheet Super Soft 300 TC Pure Cotton (274x274 cm, 50x75 cm) Flat sheet & 2 PillowCases Maroon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009393-BF01,B01E3GM4SC,X001RAXZYD,Raymond Home Set Of 1 Bath & 2 Hand Towel 150x75x100 Cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009393-BF01New,B0CGNBMT15,X001UXG3LJ,Raymond Home SET OF 1 BATH & 2 HAND Towel - Super Soft 550 GSM Organic Cotton (75 x 150 cm + 40 x 60 cm (2)) Towel - White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009396-BF01,B01E3GL7SK,X001RLQXUP,Raymond Home Double Bedsheet with 2 Pillow Covers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009396-BF01New,B0CFYFDJ13,X001UXG1X9,"Raymond Home Towel - for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial Pack of 2 Hand Towel - Pure Cotton (75 X 150 Cm) & Pack of 2 Bath Towel - (40 X 60 Cm) Lt Grey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009396-BF02,B0B8SS9TSL,X001RLQXQ9,Raymond Home 600 GSM 100% Cotton Grey Set of 2 Bath Towel & 2 Hand Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009396-BF02New,B0CFYGF2MX,X001UXDUK1,"Raymond Home Towel - for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial Pack of 2 Hand Towel - Pure Cotton (75 X 150 Cm) & Pack of 2 Bath Towel - (40 X 60 Cm) Dark Grey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009396-BF03,B01E3GL9XS,X001RLV1TN,Raymond Home Double Bedsheet with 2 Pillow Covers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009396-BF03New,B0CFYGQPJT,X001UXDUJH,"Raymond Home Towel - for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial Pack of 2 Hand Towel - Pure Cotton (75 X 150 Cm) & Pack of 2 Bath Towel - (40 X 60 Cm) Peach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009397-BF01,B01E3GLEO2,X001RLV8W3,Raymond Home Double Bedsheet with 2 Pillow Covers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009397-BF01New,B0CFYFVQB6,X001UXG3O1,"Raymond Home Towel - for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial Pack of 2 Hand Towel - Pure Cotton (75 X 150 Cm) & Pack of 2 Bath Towel - (40 X 60 Cm) Light Green",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009397-BF02,B0B8SJC7Q5,X001RLQX55,Raymond Home 550 GSM 100% Cotton Multicolor Set of 2 Bath Towel & 2 Hand Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009397-BF02New,B0CFYG3T5H,X001UXG1XJ,"Raymond Home Towel - for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial Pack of 2 Hand Towel - Pure Cotton (75 X 150 Cm) & Pack of 2 Bath Towel - (40 X 60 Cm) Beige",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009397-BF03,B01E3GLGYK,X001RLQXPZ,Raymond Home Double Bedsheet with 2 Pillow Covers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009397-BF03New,B0CFYGKDPS,X001UXDUJ7,"Raymond Home Towel - for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial Pack of 2 Hand Towel - Pure Cotton (75 X 150 Cm) & Pack of 2 Bath Towel - (40 X 60 Cm) Coral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009823-BF01,B0BVMZTM68,X001RAT047,Raymond Home Bath Towel Super Soft 500 GSM Pure Cotton (75x150 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009823-BF01New,B0CGN8WGBS,X001UXIBZZ,"Raymond Home Bath Towel - for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial 500 GSM Pure Cotton (75x150 cm) Towel - White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009823-BF04,B0BVN1CRNH,X001RASYRV,Raymond Home Bath Towel Super Soft 500 GSM Pure Cotton (75x150 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009823-BF04New,B0CGN99KBQ,X001UXIBZF,"Raymond Home Bath Towel - for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial 500 GSM Pure Cotton (75x150 cm) Towel - Crepe Pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009823-BF11,B0BVMXVDKC,X001RAXZYN,Raymond Home Bath Towel Super Soft 500 GSM Pure Cotton (75x150 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009823-BF11New,B0CGN8T2JN,X001UXIBYV,"Raymond Home Bath Towel - for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial 500 GSM Pure Cotton (75x150 cm) Towel - Cobalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009823-BF12,B0BVMZ8FPH,X001RAXYOT,Raymond Home Bath Towel Super Soft 500 GSM Pure Cotton (75x150 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009823-BF12New,B0CGN9ZG64,X001UXIBZP,"Raymond Home Bath Towel - for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial 500 GSM Pure Cotton (75x150 cm) Towel - Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009823-BF15,B0BVMYCDNK,X001RASYRB,Raymond Home Bath Towel Super Soft 500 GSM Pure Cotton (75x150 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009823-BF15New,B0CGN8Y4HM,X001UXG3NR,"Raymond Home Bath Towel - for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial 500 GSM Pure Cotton (75x150 cm) Towel - Rouge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009823-BF17,B0BVMX32FH,X001RAT03D,Raymond Home Bath Towel Super Soft 500 GSM Pure Cotton (75x150 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009823-BF17New,B0CGNBGC7Q,X001UXG1XT,"Raymond Home Bath Towel - for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial 500 GSM Pure Cotton (75x150 cm) Towel - Tiffany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009839-BF01,B0BVMXTWS6,X001RASYRL,Raymond Home Hand towel 2 PCs Super Soft 450 GSM Pure Cotton (40x60 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009839-BF02,B0BVMYCDNH,X001RAXYP3,Raymond Home Hand towel 2 PCs Super Soft 450 GSM Pure Cotton (40x60 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009839-BF03,B0BVMXT4SF,X001RAXZYX,Raymond Home Hand towel 2 PCs Super Soft 450 GSM Pure Cotton (40x60 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009839-BF04,B0BVMYDHY3,X001RASYT9,Raymond Home Hand towel 2 PCs Super Soft 450 GSM Pure Cotton (40x60 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009839-BF05,B0BVMYZ2ZS,X001RAT05L,Raymond Home Hand towel 2 PCs Super Soft 450 GSM Pure Cotton (40x60 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009839-BF06,B0BVN148VS,X001RASYTJ,Raymond Home Hand towel 2 PCs Super Soft 450 GSM Pure Cotton (40x60 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009839-BF08,B0BVMWVTBY,X001RAXYR1,Raymond Home Hand towel 2 PCs Super Soft 450 GSM Pure Cotton (40x60 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009839-BF09,B0BVMZK9W2,X001RAY00V,Raymond Home Hand towel 2 PCs Super Soft 450 GSM Pure Cotton (40x60 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009839-BF10,B0BVN9BYC2,X001RAXZZH,Raymond Home Hand towel 2 PCs Super Soft 450 GSM Pure Cotton (40x60 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009839-BF11,B0BVMXCB8X,X001RAT04H,Raymond Home Hand towel 2 PCs Super Soft 450 GSM Pure Cotton (40x60 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009839-BF12,B0BVMY5Q3V,X001RASYSF,Raymond Home Hand towel 2 PCs Super Soft 450 GSM Pure Cotton (40x60 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009839-BF16,B0BVMY64HB,X001RAXYPX,Raymond Home Hand towel 2 PCs Super Soft 450 GSM Pure Cotton (40x60 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009839-BF18,B0BVMWWXYC,X001RAT04R,Raymond Home Hand towel 2 PCs Super Soft 450 GSM Pure Cotton (40x60 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009839-BF19,B0BVN11SPP,X001RASYSP,Raymond Home Hand towel 2 PCs Super Soft 450 GSM Pure Cotton (40x60 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009841-BF01,B0BVMXRYN5,X001RAXYQH,Raymond Home Bath Sheets Super Soft 450 GSM Pure Cotton (90 x 180 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009841-BF01New,B0CFYCT57M,X001UXIBYL,"Raymond Home Bath Sheet for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial 450 GSM Pure Cotton (90 x 180 cm) Towel - White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009841-BF06,B0BVMYGHQW,X001RAT051,Raymond Home Bath Sheets Super Soft 450 GSM Pure Cotton (90 x 180 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009841-BF06New,B0CFYJ71GX,X001UXDUJR,"Raymond Home Bath Sheet for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial 450 GSM Pure Cotton (90 x 180 cm) Towel - Coral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009841-BF12,B0CZHXTLCS,X001ZWYR4F,Raymond Home 100% Cotton Quick Dry Highly Absorbent Thick Bath Sheet for Hotel Spa and Home Highly Soft 450 GSM Navy Color Bath Towel - (90 * 180 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009841-BF14,B0BVMYVYRC,X001RASYTT,Raymond Home Bath Sheets Super Soft 450 GSM Pure Cotton (90 x 180 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009841-BF14New,B0CFYG88Y7,X001UXG1WZ,"Raymond Home Bath Sheet for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial 450 GSM Pure Cotton (90 x 180 cm) Towel - Orchid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009841-BF16,B0BVMY5934,X001RAT05V,Raymond Home Bath Sheets Super Soft 450 GSM Pure Cotton (90 x 180 cm) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009841-BF16New,B0CFYGDFWM,X001UXG3OB,"Raymond Home Bath Sheet for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial 450 GSM Pure Cotton (90 x 180 cm) Towel - Slate Grey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009842-BF01,B0C2ZN5ZG5,X001RLQXV9,Raymond Home Towel Gift Sets 2 Bath & 2 Hand Towels Super Soft Pure Cotton (75 x 150 cm(1)+ 60 x 120 cm(1) + 40 x 60 cm (2)) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009842-BF01New,B0CFYGJG9T,X001UXG1WF,"Raymond Home Towel - Gift Set for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial Pure Cotton Hand Towel - & Bath Towel - 100% Pure Cotton White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009842-BF02,B0C2ZNG7JX,X001RLQZDF,Raymond Home Towel Gift Sets 2 Bath & 2 Hand Towels Super Soft Pure Cotton (75 x 150 cm(1)+ 60 x 120 cm(1) + 40 x 60 cm (2)) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009842-BF02New,B0CFYCWQF7,X001UXG3OL,"Raymond Home Towel - Gift Set for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial Pure Cotton Hand Towel - & Bath Towel - 100% Pure Cotton Persian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009842-BF03,B0C2ZMZNXG,X001RLQXUZ,Raymond Home Towel Gift Sets 2 Bath & 2 Hand Towels Super Soft Pure Cotton (75 x 150 cm(1)+ 60 x 120 cm(1) + 40 x 60 cm (2)) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009842-BF03New,B0CFYHK89Y,X001UXDUKB,"Raymond Home Towel - Gift Set for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial Pure Cotton Hand Towel - & Bath Towel - 100% Pure Cotton Dark Red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009842-BF05,B0C2ZMHQG8,X001RLQZD5,Raymond Home Towel Gift Sets 2 Bath & 2 Hand Towels Super Soft Pure Cotton (75 x 150 cm(1)+ 60 x 120 cm(1) + 40 x 60 cm (2)) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009842-BF05New,B0CFYDPN6J,X001UXG3P5,"Raymond Home Towel - Gift Set for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial Pure Cotton Hand Towel - & Bath Towel - 100% Pure Cotton Pineapple",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009842-BF06,B0CZHWF91K,X001ZWREAJ,Raymond Home 100% Cotton Quick Dry Highly Absorbent Thick Bath Towel and Hand Towel for Hotel Spa and Home Highly Soft 500 GSM Coral Color - (2 Bath Towel & 2 Hand Towel)- (70 * 140 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009842-BF09,B0C2ZMPSQ8,X001RLQZC1,Raymond Home Towel Gift Sets 2 Bath & 2 Hand Towels Super Soft Pure Cotton (75 x 150 cm(1)+ 60 x 120 cm(1) + 40 x 60 cm (2)) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009842-BF09New,B0CFYGT589,X001UXIC09,"Raymond Home Towel - Gift Set for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial Pure Cotton Hand Towel - & Bath Towel - 100% Pure Cotton Ivory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009842-BF11,B0CZHVW1ZQ,X001ZWYR3L,Raymond Home 100% Cotton Quick Dry Highly Absorbent Thick Bath Towel and Hand Towel for Hotel Spa and Home Highly Soft 500 GSM Color Sky Blue - (2 Bath Towel & 2 Hand Towel)- (70 * 140 CM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009842-BF12,B0C2ZNCGD4,X001RLV8WD,Raymond Home Towel Gift Sets 2 Bath & 2 Hand Towels Super Soft Pure Cotton (75 x 150 cm(1)+ 60 x 120 cm(1) + 40 x 60 cm (2)) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009842-BF12New,B0CFYDR76V,X001UXG3OV,"Raymond Home Towel - Gift Set for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial Pure Cotton Hand Towel - & Bath Towel - 100% Pure Cotton Navy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009842-BF18,B0C2ZNG7QL,X001RLQXPP,Raymond Home Towel Gift Sets 2 Bath & 2 Hand Towels Super Soft Pure Cotton (75 x 150 cm(1)+ 60 x 120 cm(1) + 40 x 60 cm (2)) Towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009842-BF18New,B0CFYGR4CC,X001UXIBZ5,"Raymond Home Towel - Gift Set for Men & Women | Soft, Highly Absorbent, Quick Dry & Anti Microbial Pure Cotton Hand Towel - & Bath Towel - 100% Pure Cotton Powder Pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
009856-BF02,B0FCY7QSF7,X002C0QWUL,"Raymond Queen Flat Sheet – Super Soft 90 GSM Microfiber, Cotton-Like Feel, Lightweight & Breathable, Wrinkle-Resistant, Durable & Easy Care, Solid Color Bedsheet for Queen Bed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010286-BF01,B0BVMY8Z86,X001RAY00B,Raymond Home Queen Flat Sheet 254x224x90 Cm 010286-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010286-BF01New,B0CFY8H2Q3,X001UXG1WP,Raymond Home King Double Flat Sheet - 100% Pure Cotton Flat Sheet 104 TC Flat Bed Sheets - Easy Care Machine Washable 1 Queen Flat Sheets With 2 Pillow Covers - (224 X 254 Cm) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010286-BF03,B0BVMZPXD3,X001RASYSZ,Raymond Home Queen Flat Sheet 254x224x90 Cm 010286-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010286-BF03New,B0CFYBQ9K6,X001UXDUIX,Raymond Home King Double Flat Sheet - 100% Pure Cotton Flat Sheet 104 TC Flat Bed Sheets - Easy Care Machine Washable 1 Queen Flat Sheets With 2 Pillow Covers - (224 X 254 Cm) Royal Blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010287-BF01,B0BVMZD6ZG,X001RAXYRB,Raymond Home Queen Flat Sheet 254x224x90 Cm 010287-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010287-BF01New,B0CFY9NYNC,X001UXG3PZ,Raymond Home King Double Flat Sheet - 100% Pure Cotton Flat Sheet 104 TC Flat Bed Sheets - Easy Care Machine Washable 1 Queen Flat Sheets With 2 Pillow Covers - (224 X 254 Cm) Blue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010287-BF02,B0BVMWYGYJ,X001RAY015,Raymond Home Queen Flat Sheet 254x224x90 Cm 010287-Bf02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010287-BF02New,B0CFY8ZZZ9,X001UXDULZ,Raymond Home King Double Flat Sheet - 100% Pure Cotton Flat Sheet 104 TC Flat Bed Sheets - Easy Care Machine Washable 1 Queen Flat Sheets With 2 Pillow Covers - (224 X 254 Cm) Beige,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010292-BF01,B0BVMYTTNW,X001RAY00L,Raymond Home Queen Flat Sheet 254x224x90 Cm 010292-Bf01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010292-BF01New,B0CFY8MTJ7,X001UXDULP,Raymond Home King Double Flat Sheet - 100% Pure Cotton Flat Sheet 104 TC Flat Bed Sheets - Easy Care Machine Washable 1 Queen Flat Sheets With 2 Pillow Covers - (224 X 254 Cm) Light Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
010292-BF03,B0BVMYJZ9Z,X001RAT05B,Raymond Home Queen Flat Sheet 254x224x90 Cm 010292-Bf03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,UAE,aurio_uae
